1
4008.67
11341
26 40 30
1
8780	4.18879	0
10009	4.18879	0
9950	4.18879	0
11211	4.18879	0
7639	4.18879	0
8779	4.18879	0
10008	4.18879	0
6438	4.18879	0
13637	4.18879	0
12377	4.18879	0
14778	4.18879	0
12409	4.18879	0
13667	4.18879	0
11238	4.18879	0
13669	4.18879	0
11297	4.18879	0
11207	4.18879	0
13577	4.18879	0
12405	4.18879	0
12346	4.18879	0
14776	4.18879	0
14807	4.18879	0
15948	4.18879	0
16036	4.18879	0
17177	4.18879	0
17238	4.18879	0
16006	4.18879	0
17205	4.18879	0
17298	4.18879	0
17239	4.18879	0
18437	4.18879	0
19669	4.18879	0
19693	4.18879	0
19633	4.18879	0
19665	4.18879	0
22064	4.18879	0
19697	4.18879	0
20926	4.18879	0
20867	4.18879	0
19725	4.18879	0
19545	4.18879	0
20747	4.18879	0
21975	4.18879	0
19577	4.18879	0
19604	4.18879	0
19636	4.18879	0
18435	4.18879	0
18376	4.18879	0
18527	4.18879	0
18498	4.18879	0
17329	4.18879	0
20928	4.18879	0
19696	4.18879	0
19637	4.18879	0
20835	4.18879	0
20897	4.18879	0
19758	4.18879	0
18529	4.18879	0
17358	4.18879	0
18590	4.18879	0
17302	4.18879	0
17330	4.18879	0
19732	4.18879	0
17270	4.18879	0
9860	4.18879	0
9888	4.18879	0
12258	4.18879	0
9828	4.18879	0
13400	4.18879	0
11031	4.18879	0
11029	4.18879	0
13461	4.18879	0
14720	4.18879	0
13521	4.18879	0
15890	4.18879	0
13519	4.18879	0
15800	4.18879	0
14632	4.18879	0
17060	4.18879	0
13460	4.18879	0
14716	4.18879	0
15945	4.18879	0
15884	4.18879	0
17116	4.18879	0
13486	4.18879	0
13514	4.18879	0
13516	4.18879	0
12255	4.18879	0
14808	4.18879	0
14836	4.18879	0
15978	4.18879	0
11147	4.18879	0
13518	4.18879	0
12349	4.18879	0
6162	4.18879	0
4994	4.18879	0
7423	4.18879	0
6134	4.18879	0
4966	4.18879	0
6164	4.18879	0
6225	4.18879	0
3795	4.18879	0
7458	4.18879	0
7426	4.18879	0
9887	4.18879	0
8595	4.18879	0
9824	4.18879	0
9826	4.18879	0
7424	4.18879	0
8681	4.18879	0
9913	4.18879	0
9853	4.18879	0
11051	4.18879	0
11173	4.18879	0
12313	4.18879	0
12372	4.18879	0
13453	4.18879	0
13424	4.18879	0
13393	4.18879	0
11023	4.18879	0
11054	4.18879	0
12226	4.18879	0
13455	4.18879	0
11085	4.18879	0
26595	4.18879	0
24195	4.18879	0
25456	4.18879	0
25454	4.18879	0
26537	4.18879	0
25366	4.18879	0
25397	4.18879	0
26596	4.18879	0
22997	4.18879	0
20597	4.18879	0
21799	4.18879	0
21766	4.18879	0
24198	4.18879	0
22999	4.18879	0
24229	4.18879	0
24140	4.18879	0
26632	4.18879	0
27800	4.18879	0
28972	4.18879	0
29032	4.18879	0
26571	4.18879	0
26543	4.18879	0
26541	4.18879	0
28911	4.18879	0
24172	4.18879	0
25341	4.18879	0
22942	4.18879	0
24169	4.18879	0
25309	4.18879	0
22908	4.18879	0
26568	4.18879	0
18347	4.18879	0
18287	4.18879	0
15888	4.18879	0
18318	4.18879	0
19550	4.18879	0
20778	4.18879	0
17149	4.18879	0
18288	4.18879	0
18227	4.18879	0
20658	4.18879	0
18259	4.18879	0
18197	4.18879	0
15828	4.18879	0
15796	4.18879	0
16968	4.18879	0
21953	4.18879	0
19553	4.18879	0
20751	4.18879	0
21892	4.18879	0
23032	4.18879	0
20632	4.18879	0
20690	4.18879	0
21859	4.18879	0
21827	4.18879	0
20599	4.18879	0
19400	4.18879	0
20602	4.18879	0
21771	4.18879	0
21861	4.18879	0
10977	4.18879	0
12176	4.18879	0
9805	4.18879	0
10944	4.18879	0
8544	4.18879	0
7346	4.18879	0
7375	4.18879	0
9746	4.18879	0
12145	4.18879	0
13314	4.18879	0
10914	4.18879	0
12085	4.18879	0
14604	4.18879	0
13345	4.18879	0
13373	4.18879	0
15714	4.18879	0
16914	4.18879	0
14485	4.18879	0
16854	4.18879	0
16856	4.18879	0
18143	4.18879	0
18082	4.18879	0
18084	4.18879	0
20483	4.18879	0
15775	4.18879	0
16943	4.18879	0
18145	4.18879	0
15834	4.18879	0
14545	4.18879	0
13375	4.18879	0
13377	4.18879	0
15806	4.18879	0
21745	4.18879	0
22974	4.18879	0
22976	4.18879	0
20577	4.18879	0
