1
15858.8
48480
60 48 59
1
9510	4.18879	0
6798	4.18879	0
6796	4.18879	0
12460	4.18879	0
4024	4.18879	0
6739	4.18879	0
1194	4.18879	0
1074	4.18879	0
12343	4.18879	0
15114	4.18879	0
18006	4.18879	0
15232	4.18879	0
9393	4.18879	0
9512	4.18879	0
15117	4.18879	0
20953	4.18879	0
15230	4.18879	0
20836	4.18879	0
23725	4.18879	0
18062	4.18879	0
15287	4.18879	0
12337	4.18879	0
9566	4.18879	0
18300	4.18879	0
15349	4.18879	0
18239	4.18879	0
20954	4.18879	0
21015	4.18879	0
18123	4.18879	0
15351	4.18879	0
18126	4.18879	0
12642	4.18879	0
15591	4.18879	0
15534	4.18879	0
18307	4.18879	0
15416	4.18879	0
18250	4.18879	0
21021	4.18879	0
21140	4.18879	0
24086	4.18879	0
21371	4.18879	0
15589	4.18879	0
18423	4.18879	0
21256	4.18879	0
24087	4.18879	0
23969	4.18879	0
24030	4.18879	0
18187	4.18879	0
18129	4.18879	0
20959	4.18879	0
12464	4.18879	0
20843	4.18879	0
26624	4.18879	0
23614	4.18879	0
12519	4.18879	0
15352	4.18879	0
15292	4.18879	0
12462	4.18879	0
18245	4.18879	0
18185	4.18879	0
12580	4.18879	0
18127	4.18879	0
26330	4.18879	0
31936	4.18879	0
32054	4.18879	0
26391	4.18879	0
26271	4.18879	0
20666	4.18879	0
23441	4.18879	0
23558	4.18879	0
32171	4.18879	0
29280	4.18879	0
32228	4.18879	0
32289	4.18879	0
34946	4.18879	0
32174	4.18879	0
29340	4.18879	0
35120	4.18879	0
32230	4.18879	0
29458	4.18879	0
37895	4.18879	0
35004	4.18879	0
35065	4.18879	0
37779	4.18879	0
43441	4.18879	0
40670	4.18879	0
46333	4.18879	0
46276	4.18879	0
43499	4.18879	0
46390	4.18879	0
40784	4.18879	0
43501	4.18879	0
26625	4.18879	0
26743	4.18879	0
23851	4.18879	0
29574	4.18879	0
26803	4.18879	0
21138	4.18879	0
23854	4.18879	0
32468	4.18879	0
35239	4.18879	0
29517	4.18879	0
26802	4.18879	0
38189	4.18879	0
35238	4.18879	0
40902	4.18879	0
38131	4.18879	0
35179	4.18879	0
35298	4.18879	0
29575	4.18879	0
32405	4.18879	0
35294	4.18879	0
35355	4.18879	0
29631	4.18879	0
38069	4.18879	0
